Cluster_ID,Protein_ID
cluster_1,CP071001.1_proteins|CP071001.1_1
cluster_872,NZ_CP070948.1_proteins|NZ_CP070948.1_1320
cluster_872,CP053312.1_proteins|CP053312.1_1155
cluster_872,CP188318.1_proteins|CP188318.1_1422
cluster_872,NZ_CP118092.1_proteins|NZ_CP118092.1_982
cluster_872,NZ_AP024320.1_proteins|NZ_AP024320.1_1270
cluster_872,CP119425.1_proteins|CP119425.1_992
cluster_872,NZ_CP110798.1_proteins|NZ_CP110798.1_1263
cluster_872,CP121468.1_proteins|CP121468.1_1255
cluster_872,CP021790.1_proteins|CP021790.1_1824
cluster_872,NZ_CP076082.1_proteins|NZ_CP076082.1_728
cluster_872,CP050919.1_proteins|CP050919.1_1212
cluster_872,CP110798.1_proteins|CP110798.1_1263
cluster_872,CP035054.1_proteins|CP035054.1_770
cluster_872,CP103400.1_proteins|CP103400.1_490
cluster_872,CP101688.1_proteins|CP101688.1_1253
cluster_872,NZ_CP031195.1_proteins|NZ_CP031195.1_782
cluster_872,NZ_CP053312.1_proteins|NZ_CP053312.1_1155
cluster_872,NZ_CP094655.1_proteins|NZ_CP094655.1_1187
cluster_872,CP071000.1_proteins|CP071000.1_1342
cluster_872,CP158463.1_proteins|CP158463.1_1411
cluster_872,CP103293.1_proteins|CP103293.1_1269
cluster_872,CP100352.1_proteins|CP100352.1_850
cluster_872,CP184765.1_proteins|CP184765.1_1295
cluster_872,NZ_CP193773.1_proteins|NZ_CP193773.1_1298
cluster_872,NZ_CP132481.1_proteins|NZ_CP132481.1_912
cluster_872,NZ_CP171795.1_proteins|NZ_CP171795.1_544
cluster_872,NZ_CP017151.1_proteins|NZ_CP017151.1_187
cluster_872,CP157198.1_proteins|CP157198.1_1276
cluster_872,NZ_CP119425.1_proteins|NZ_CP119425.1_992
cluster_872,CP089305.1_proteins|CP089305.1_1342
cluster_872,CP116618.1_proteins|CP116618.1_1148
cluster_872,CP047585.1_proteins|CP047585.1_1162
cluster_872,CP128169.1_proteins|CP128169.1_1219
cluster_872,NZ_CP070858.1_proteins|NZ_CP070858.1_1340
cluster_872,CP170189.1_proteins|CP170189.1_1958
cluster_872,CP171795.1_proteins|CP171795.1_544
cluster_872,CP172330.1_proteins|CP172330.1_271
cluster_872,CP160833.1_proteins|CP160833.1_1285
cluster_872,CP016803.1_proteins|CP016803.1_1916
cluster_872,CP119406.1_proteins|CP119406.1_992
cluster_873,NZ_CP017151.1_proteins|NZ_CP017151.1_188
cluster_873,CP005958.1_proteins|CP005958.1_1266
cluster_873,CP136242.1_proteins|CP136242.1_1287
cluster_873,AP008937.1_proteins|AP008937.1_1309
cluster_873,NZ_CP102714.1_proteins|NZ_CP102714.1_822
cluster_873,CP103400.1_proteins|CP103400.1_491
cluster_873,CP170189.1_proteins|CP170189.1_1959
cluster_873,NZ_CP089305.1_proteins|NZ_CP089305.1_1341
cluster_873,NZ_CP171795.1_proteins|NZ_CP171795.1_545
cluster_873,NZ_CP011536.1_proteins|NZ_CP011536.1_1423
cluster_873,CP121468.1_proteins|CP121468.1_1256
cluster_873,CP034099.1_proteins|CP034099.1_1610
cluster_873,NZ_CP176633.1_proteins|NZ_CP176633.1_879
cluster_873,NZ_CP116618.1_proteins|NZ_CP116618.1_1149
cluster_873,CP127401.1_proteins|CP127401.1_993
cluster_873,NZ_CP035055.1_proteins|NZ_CP035055.1_220
cluster_873,NZ_CP184765.1_proteins|NZ_CP184765.1_1296
cluster_873,CP160833.1_proteins|CP160833.1_1286
cluster_873,NZ_CP094655.1_proteins|NZ_CP094655.1_1188
cluster_873,CP071001.1_proteins|CP071001.1_1343
cluster_873,CP141807.1_proteins|CP141807.1_1188
cluster_873,CP157198.1_proteins|CP157198.1_1277
cluster_873,CP067088.1_proteins|CP067088.1_1236
cluster_873,CP145309.1_proteins|CP145309.1_1210
cluster_873,CP044354.1_proteins|CP044354.1_1269
cluster_873,CP050919.1_proteins|CP050919.1_1213
cluster_873,CP089305.1_proteins|CP089305.1_1341
cluster_873,CP120668.1_proteins|CP120668.1_820
cluster_873,NZ_CP132481.1_proteins|NZ_CP132481.1_913
cluster_873,NZ_CP053314.1_proteins|NZ_CP053314.1_1302
cluster_873,CP070935.1_proteins|CP070935.1_1174
cluster_873,NZ_CP121468.1_proteins|NZ_CP121468.1_1256
cluster_873,CP021964.1_proteins|CP021964.1_1218
cluster_873,CP193773.1_proteins|CP193773.1_1299
cluster_873,CP021790.1_proteins|CP021790.1_1823
cluster_873,NZ_CP100352.1_proteins|NZ_CP100352.1_849
cluster_873,NZ_CP019030.1_proteins|NZ_CP019030.1_1782
cluster_873,NZ_CP065522.1_proteins|NZ_CP065522.1_748
cluster_873,NZ_CP160833.1_proteins|NZ_CP160833.1_1286
cluster_873,NZ_CP136242.1_proteins|NZ_CP136242.1_1287
cluster_873,AP024320.1_proteins|AP024320.1_1269
cluster_873,NZ_CP188318.1_proteins|NZ_CP188318.1_1423
cluster_873,CP053312.1_proteins|CP053312.1_1156
cluster_873,CP117933.1_proteins|CP117933.1_1005
cluster_873,NZ_CP101688.1_proteins|NZ_CP101688.1_1254
cluster_873,CP076446.1_proteins|CP076446.1_1258
cluster_873,NZ_CP031195.1_proteins|NZ_CP031195.1_783
cluster_873,NZ_CP119406.1_proteins|NZ_CP119406.1_993
cluster_873,NZ_CP127401.1_proteins|NZ_CP127401.1_993
cluster_873,CP165726.1_proteins|CP165726.1_1169
cluster_873,CP119425.1_proteins|CP119425.1_993
cluster_873,CP017151.1_proteins|CP017151.1_188
cluster_873,CP035055.1_proteins|CP035055.1_220
cluster_873,NZ_CP139052.1_proteins|NZ_CP139052.1_1187
cluster_873,CP172330.1_proteins|CP172330.1_270
cluster_873,CP199922.1_proteins|CP199922.1_403
cluster_873,CP082359.1_proteins|CP082359.1_1287
cluster_873,CP047584.1_proteins|CP047584.1_1346
cluster_873,NZ_CP021964.1_proteins|NZ_CP021964.1_1218
cluster_873,NZ_CP035054.1_proteins|NZ_CP035054.1_769
cluster_873,CP139052.1_proteins|CP139052.1_1187
cluster_873,NZ_CP157198.1_proteins|NZ_CP157198.1_1277
cluster_873,CP158463.1_proteins|CP158463.1_1410
cluster_873,CP119406.1_proteins|CP119406.1_993
cluster_873,NZ_CP070999.1_proteins|NZ_CP070999.1_1332
cluster_873,NZ_CP103400.1_proteins|NZ_CP103400.1_491
cluster_873,NZ_CP071000.1_proteins|NZ_CP071000.1_1343
cluster_873,NZ_CP158463.1_proteins|NZ_CP158463.1_1410
cluster_873,CP128169.1_proteins|CP128169.1_1220
cluster_873,NZ_CP145309.1_proteins|NZ_CP145309.1_1210
cluster_873,NZ_CP076446.1_proteins|NZ_CP076446.1_1258
cluster_873,CP157592.1_proteins|CP157592.1_1027
cluster_873,AP017973.1_proteins|AP017973.1_1167
cluster_873,NZ_CP050919.1_proteins|NZ_CP050919.1_1213
cluster_873,NZ_CP120668.1_proteins|NZ_CP120668.1_820
cluster_873,CP110798.1_proteins|CP110798.1_1264
cluster_873,NZ_CP070858.1_proteins|NZ_CP070858.1_1341
cluster_873,NZ_CP070935.1_proteins|NZ_CP070935.1_1174
cluster_873,CP188318.1_proteins|CP188318.1_1423
cluster_873,CP132541.1_proteins|CP132541.1_1379
cluster_873,CP002033.1_proteins|CP002033.1_1422
cluster_873,CP101688.1_proteins|CP101688.1_1254
cluster_873,CP102532.1_proteins|CP102532.1_1341
cluster_873,NZ_CP128169.1_proteins|NZ_CP128169.1_1220
cluster_873,NZ_CP045034.1_proteins|NZ_CP045034.1_1908
cluster_873,NZ_CP110798.1_proteins|NZ_CP110798.1_1264
cluster_873,CP035054.1_proteins|CP035054.1_769
cluster_873,CP076082.1_proteins|CP076082.1_729
cluster_873,CP139637.1_proteins|CP139637.1_784
cluster_873,CP102714.1_proteins|CP102714.1_822
cluster_873,NZ_CP016803.1_proteins|NZ_CP016803.1_1915
cluster_873,NZ_CP034193.1_proteins|NZ_CP034193.1_1123
cluster_873,CP031195.1_proteins|CP031195.1_783
cluster_873,CP171795.1_proteins|CP171795.1_545
cluster_873,NZ_CP034099.1_proteins|NZ_CP034099.1_1610
cluster_873,CP094655.1_proteins|CP094655.1_1188
cluster_873,CP021104.1_proteins|CP021104.1_1344
cluster_873,NZ_CP119425.1_proteins|NZ_CP119425.1_993
cluster_873,NZ_CP076082.1_proteins|NZ_CP076082.1_729
cluster_873,CP116617.1_proteins|CP116617.1_1148
cluster_873,CP095385.1_proteins|CP095385.1_1219
cluster_873,NZ_CP157980.1_proteins|NZ_CP157980.1_1303
cluster_873,NZ_CP116755.1_proteins|NZ_CP116755.1_737
cluster_873,NZ_CP102532.1_proteins|NZ_CP102532.1_1341
cluster_873,NZ_CP131058.1_proteins|NZ_CP131058.1_770
cluster_873,CP071000.1_proteins|CP071000.1_1343
cluster_873,CP176633.1_proteins|CP176633.1_879
cluster_873,NZ_CP067088.1_proteins|NZ_CP067088.1_1236
cluster_873,NZ_CP193773.1_proteins|NZ_CP193773.1_1299
cluster_873,NZ_CP117933.1_proteins|NZ_CP117933.1_1005
cluster_873,CP103293.1_proteins|CP103293.1_1270
cluster_873,CP016803.1_proteins|CP016803.1_1915
cluster_873,CP065522.1_proteins|CP065522.1_748
cluster_873,NZ_CP165726.1_proteins|NZ_CP165726.1_1169
cluster_873,NZ_CP199922.1_proteins|NZ_CP199922.1_403
cluster_873,NZ_CP021790.1_proteins|NZ_CP021790.1_1823
cluster_873,NZ_CP021104.1_proteins|NZ_CP021104.1_1344
cluster_873,NZ_CP132541.1_proteins|NZ_CP132541.1_1379
cluster_873,CP184765.1_proteins|CP184765.1_1296
cluster_873,CP019030.1_proteins|CP019030.1_1782
cluster_873,CP047585.1_proteins|CP047585.1_1163
cluster_873,CP070858.1_proteins|CP070858.1_1341
cluster_873,CP100352.1_proteins|CP100352.1_849
cluster_873,NZ_AP024320.1_proteins|NZ_AP024320.1_1269
cluster_873,CP045034.1_proteins|CP045034.1_1908
cluster_873,CP070999.1_proteins|CP070999.1_1332
cluster_873,CP011536.1_proteins|CP011536.1_1423
cluster_873,NZ_CP071001.1_proteins|NZ_CP071001.1_1343
cluster_873,CP197007.1_proteins|CP197007.1_53
cluster_873,NZ_CP082359.1_proteins|NZ_CP082359.1_1287
cluster_873,NZ_CP157592.1_proteins|NZ_CP157592.1_1027
cluster_873,NZ_CP118092.1_proteins|NZ_CP118092.1_981
cluster_873,CP116618.1_proteins|CP116618.1_1149
cluster_873,NZ_CP116617.1_proteins|NZ_CP116617.1_1148
cluster_873,CP132481.1_proteins|CP132481.1_913
cluster_873,CP157980.1_proteins|CP157980.1_1303
cluster_873,NZ_CP139637.1_proteins|NZ_CP139637.1_784
cluster_873,NZ_CP141807.1_proteins|NZ_CP141807.1_1188
cluster_873,CP116755.1_proteins|CP116755.1_737
cluster_873,CP131058.1_proteins|CP131058.1_770
cluster_873,NZ_CP070948.1_proteins|NZ_CP070948.1_1321
cluster_873,CP053314.1_proteins|CP053314.1_1302
cluster_873,NZ_CP047584.1_proteins|NZ_CP047584.1_1346
cluster_873,CP070948.1_proteins|CP070948.1_1321
cluster_873,CP118092.1_proteins|CP118092.1_981
cluster_873,NZ_CP047585.1_proteins|NZ_CP047585.1_1163
cluster_873,NZ_CP124737.1_proteins|NZ_CP124737.1_192
cluster_873,CP124737.1_proteins|CP124737.1_192
cluster_873,NZ_CP044354.1_proteins|NZ_CP044354.1_1269
cluster_873,NZ_CP095385.1_proteins|NZ_CP095385.1_1219
cluster_873,NZ_CP103293.1_proteins|NZ_CP103293.1_1270
cluster_873,CP034193.1_proteins|CP034193.1_1123
cluster_873,NZ_CP053312.1_proteins|NZ_CP053312.1_1156
cluster_874,NZ_CP117933.1_proteins|NZ_CP117933.1_1006
cluster_874,NZ_CP116618.1_proteins|NZ_CP116618.1_1150
cluster_874,CP045034.1_proteins|CP045034.1_1909
cluster_874,CP082359.1_proteins|CP082359.1_1288
cluster_874,NZ_CP141807.1_proteins|NZ_CP141807.1_1189
cluster_874,NZ_CP103400.1_proteins|NZ_CP103400.1_492
cluster_874,NZ_CP199922.1_proteins|NZ_CP199922.1_402
cluster_874,CP110798.1_proteins|CP110798.1_1265
cluster_874,CP034193.1_proteins|CP034193.1_1124
cluster_874,CP132481.1_proteins|CP132481.1_914
cluster_874,CP157592.1_proteins|CP157592.1_1028
cluster_874,NZ_CP102532.1_proteins|NZ_CP102532.1_1342
cluster_874,CP070948.1_proteins|CP070948.1_1322
cluster_874,CP076446.1_proteins|CP076446.1_1259
cluster_874,CP050919.1_proteins|CP050919.1_1214
cluster_874,NZ_CP045034.1_proteins|NZ_CP045034.1_1909
cluster_874,CP160833.1_proteins|CP160833.1_1287
cluster_874,CP157980.1_proteins|CP157980.1_1304
cluster_874,CP017151.1_proteins|CP017151.1_189
cluster_874,CP171795.1_proteins|CP171795.1_546
cluster_874,NZ_CP053314.1_proteins|NZ_CP053314.1_1303
cluster_874,NZ_CP034099.1_proteins|NZ_CP034099.1_1609
cluster_874,NZ_CP095385.1_proteins|NZ_CP095385.1_1220
cluster_874,CP118092.1_proteins|CP118092.1_980
cluster_874,CP047584.1_proteins|CP047584.1_1347
cluster_874,CP071001.1_proteins|CP071001.1_1344
cluster_874,NZ_CP047584.1_proteins|NZ_CP047584.1_1347
cluster_874,NZ_CP070999.1_proteins|NZ_CP070999.1_1333
cluster_874,CP157198.1_proteins|CP157198.1_1278
cluster_874,CP170189.1_proteins|CP170189.1_1960
cluster_874,NZ_CP188318.1_proteins|NZ_CP188318.1_1424
cluster_874,NZ_CP089305.1_proteins|NZ_CP089305.1_1340
cluster_874,CP139637.1_proteins|CP139637.1_783
cluster_874,NZ_CP011536.1_proteins|NZ_CP011536.1_1424
cluster_874,CP139052.1_proteins|CP139052.1_1188
cluster_874,CP053314.1_proteins|CP053314.1_1303
cluster_874,CP094655.1_proteins|CP094655.1_1189
cluster_874,CP002033.1_proteins|CP002033.1_1423
cluster_874,CP172330.1_proteins|CP172330.1_269
cluster_874,NZ_CP016803.1_proteins|NZ_CP016803.1_1914
cluster_874,NZ_CP065522.1_proteins|NZ_CP065522.1_747
cluster_874,NZ_CP128169.1_proteins|NZ_CP128169.1_1221
cluster_874,NZ_CP034193.1_proteins|NZ_CP034193.1_1124
cluster_874,NZ_CP132541.1_proteins|NZ_CP132541.1_1380
cluster_874,CP176633.1_proteins|CP176633.1_878
cluster_874,NZ_CP094655.1_proteins|NZ_CP094655.1_1189
cluster_874,CP021964.1_proteins|CP021964.1_1219
cluster_874,CP145309.1_proteins|CP145309.1_1211
cluster_874,NZ_CP139052.1_proteins|NZ_CP139052.1_1188
cluster_874,NZ_CP171795.1_proteins|NZ_CP171795.1_546
cluster_874,CP124737.1_proteins|CP124737.1_191
cluster_874,NZ_CP044354.1_proteins|NZ_CP044354.1_1270
cluster_874,NZ_CP100352.1_proteins|NZ_CP100352.1_848
cluster_874,NZ_CP116755.1_proteins|NZ_CP116755.1_736
cluster_874,NZ_CP050919.1_proteins|NZ_CP050919.1_1214
cluster_874,NZ_CP184765.1_proteins|NZ_CP184765.1_1297
cluster_874,NZ_CP118092.1_proteins|NZ_CP118092.1_980
cluster_874,NZ_CP021104.1_proteins|NZ_CP021104.1_1345
cluster_874,NZ_CP127401.1_proteins|NZ_CP127401.1_994
cluster_874,CP067088.1_proteins|CP067088.1_1237
cluster_874,CP076082.1_proteins|CP076082.1_730
cluster_874,CP121468.1_proteins|CP121468.1_1257
cluster_874,NZ_CP103293.1_proteins|NZ_CP103293.1_1271
cluster_874,NZ_CP157980.1_proteins|NZ_CP157980.1_1304
cluster_874,CP103293.1_proteins|CP103293.1_1271
cluster_874,CP102714.1_proteins|CP102714.1_821
cluster_874,CP071000.1_proteins|CP071000.1_1344
cluster_874,NZ_CP076082.1_proteins|NZ_CP076082.1_730
cluster_874,NZ_CP070858.1_proteins|NZ_CP070858.1_1342
cluster_874,CP100352.1_proteins|CP100352.1_848
cluster_874,NZ_CP047585.1_proteins|NZ_CP047585.1_1164
cluster_874,NZ_CP193773.1_proteins|NZ_CP193773.1_1300
cluster_874,NZ_CP070935.1_proteins|NZ_CP070935.1_1175
cluster_874,CP116618.1_proteins|CP116618.1_1150
cluster_874,NZ_CP158463.1_proteins|NZ_CP158463.1_1409
cluster_874,CP044354.1_proteins|CP044354.1_1270
cluster_874,NZ_CP145309.1_proteins|NZ_CP145309.1_1211
cluster_874,CP101688.1_proteins|CP101688.1_1255
cluster_874,CP116617.1_proteins|CP116617.1_1149
cluster_874,CP070858.1_proteins|CP070858.1_1342
cluster_874,NZ_CP157592.1_proteins|NZ_CP157592.1_1028
cluster_874,NZ_CP067088.1_proteins|NZ_CP067088.1_1237
cluster_874,CP019030.1_proteins|CP019030.1_1781
cluster_874,NZ_CP132481.1_proteins|NZ_CP132481.1_914
cluster_874,CP035055.1_proteins|CP035055.1_219
cluster_874,CP021790.1_proteins|CP021790.1_1822
cluster_874,NZ_CP160833.1_proteins|NZ_CP160833.1_1287
cluster_874,NZ_CP124737.1_proteins|NZ_CP124737.1_191
cluster_874,CP102532.1_proteins|CP102532.1_1342
cluster_874,NZ_CP082359.1_proteins|NZ_CP082359.1_1288
cluster_874,CP034099.1_proteins|CP034099.1_1609
cluster_874,CP188318.1_proteins|CP188318.1_1424
cluster_874,NZ_CP116617.1_proteins|NZ_CP116617.1_1149
cluster_874,CP089305.1_proteins|CP089305.1_1340
cluster_874,NZ_CP031195.1_proteins|NZ_CP031195.1_784
cluster_874,CP132541.1_proteins|CP132541.1_1380
cluster_874,CP127401.1_proteins|CP127401.1_994
cluster_874,CP165726.1_proteins|CP165726.1_1170
cluster_874,NZ_CP071000.1_proteins|NZ_CP071000.1_1344
cluster_874,AP017973.1_proteins|AP017973.1_1168
cluster_874,NZ_CP070948.1_proteins|NZ_CP070948.1_1322
cluster_874,CP035054.1_proteins|CP035054.1_768
cluster_874,NZ_CP110798.1_proteins|NZ_CP110798.1_1265
cluster_874,CP053312.1_proteins|CP053312.1_1157
cluster_874,NZ_CP017151.1_proteins|NZ_CP017151.1_189
cluster_874,CP005958.1_proteins|CP005958.1_1267
cluster_874,CP011536.1_proteins|CP011536.1_1424
cluster_874,NZ_CP071001.1_proteins|NZ_CP071001.1_1344
cluster_874,CP197007.1_proteins|CP197007.1_54
cluster_874,NZ_CP139637.1_proteins|NZ_CP139637.1_783
cluster_874,CP141807.1_proteins|CP141807.1_1189
cluster_874,CP031195.1_proteins|CP031195.1_784
cluster_874,NZ_CP021964.1_proteins|NZ_CP021964.1_1219
cluster_874,NZ_CP035054.1_proteins|NZ_CP035054.1_768
cluster_874,NZ_CP035055.1_proteins|NZ_CP035055.1_219
cluster_874,CP119425.1_proteins|CP119425.1_994
cluster_874,NZ_CP053312.1_proteins|NZ_CP053312.1_1157
cluster_874,CP184765.1_proteins|CP184765.1_1297
cluster_874,NZ_CP076446.1_proteins|NZ_CP076446.1_1259
cluster_874,NZ_CP121468.1_proteins|NZ_CP121468.1_1257
cluster_874,CP158463.1_proteins|CP158463.1_1409
cluster_874,NZ_CP176633.1_proteins|NZ_CP176633.1_878
cluster_874,CP128169.1_proteins|CP128169.1_1221
cluster_874,CP116755.1_proteins|CP116755.1_736
cluster_874,CP199922.1_proteins|CP199922.1_402
cluster_874,CP120668.1_proteins|CP120668.1_819
cluster_874,NZ_CP120668.1_proteins|NZ_CP120668.1_819
cluster_874,CP095385.1_proteins|CP095385.1_1220
cluster_874,CP103400.1_proteins|CP103400.1_492
cluster_874,NZ_CP157198.1_proteins|NZ_CP157198.1_1278
cluster_874,NZ_CP101688.1_proteins|NZ_CP101688.1_1255
cluster_874,CP065522.1_proteins|CP065522.1_747
cluster_874,NZ_CP102714.1_proteins|NZ_CP102714.1_821
cluster_874,AP008937.1_proteins|AP008937.1_1310
cluster_874,CP016803.1_proteins|CP016803.1_1914
cluster_874,CP131058.1_proteins|CP131058.1_769
cluster_874,NZ_CP119425.1_proteins|NZ_CP119425.1_994
cluster_874,CP119406.1_proteins|CP119406.1_994
cluster_874,NZ_CP021790.1_proteins|NZ_CP021790.1_1822
cluster_874,NZ_CP131058.1_proteins|NZ_CP131058.1_769
cluster_874,CP070999.1_proteins|CP070999.1_1333
cluster_874,CP047585.1_proteins|CP047585.1_1164
cluster_874,CP070935.1_proteins|CP070935.1_1175
cluster_874,CP193773.1_proteins|CP193773.1_1300
cluster_874,NZ_CP165726.1_proteins|NZ_CP165726.1_1170
cluster_874,CP117933.1_proteins|CP117933.1_1006
cluster_874,NZ_CP119406.1_proteins|NZ_CP119406.1_994
cluster_874,NZ_CP019030.1_proteins|NZ_CP019030.1_1781
cluster_874,CP021104.1_proteins|CP021104.1_1345
cluster_875,CP002033.1_proteins|CP002033.1_1424
cluster_875,NZ_CP034193.1_proteins|NZ_CP034193.1_1125
cluster_875,CP053314.1_proteins|CP053314.1_1304
cluster_875,CP176633.1_proteins|CP176633.1_877
cluster_875,NZ_CP071000.1_proteins|NZ_CP071000.1_1345
cluster_875,NZ_CP120668.1_proteins|NZ_CP120668.1_818
cluster_875,CP019030.1_proteins|CP019030.1_1780
cluster_875,CP170189.1_proteins|CP170189.1_1961
cluster_875,NZ_CP127401.1_proteins|NZ_CP127401.1_995
cluster_875,CP197007.1_proteins|CP197007.1_55
cluster_875,NZ_CP116755.1_proteins|NZ_CP116755.1_735
cluster_875,CP071000.1_proteins|CP071000.1_1345
cluster_875,CP082359.1_proteins|CP082359.1_1289
cluster_875,NZ_CP019030.1_proteins|NZ_CP019030.1_1780
cluster_875,CP034193.1_proteins|CP034193.1_1125
cluster_875,NZ_CP199922.1_proteins|NZ_CP199922.1_401
cluster_875,CP165726.1_proteins|CP165726.1_1171
cluster_875,NZ_CP101688.1_proteins|NZ_CP101688.1_1256
cluster_875,CP121468.1_proteins|CP121468.1_1258
cluster_875,NZ_CP119406.1_proteins|NZ_CP119406.1_995
cluster_875,NZ_CP145309.1_proteins|NZ_CP145309.1_1212
cluster_875,NZ_CP117933.1_proteins|NZ_CP117933.1_1007
cluster_875,CP128169.1_proteins|CP128169.1_1222
cluster_875,AP008937.1_proteins|AP008937.1_1311
cluster_875,NZ_CP070935.1_proteins|NZ_CP070935.1_1176
cluster_875,CP110798.1_proteins|CP110798.1_1266
cluster_875,NZ_CP070948.1_proteins|NZ_CP070948.1_1323
cluster_875,NZ_CP095385.1_proteins|NZ_CP095385.1_1221
cluster_875,CP021790.1_proteins|CP021790.1_1821
cluster_875,NZ_CP160833.1_proteins|NZ_CP160833.1_1288
cluster_875,CP199922.1_proteins|CP199922.1_401
cluster_875,NZ_CP116618.1_proteins|NZ_CP116618.1_1151
cluster_875,CP070948.1_proteins|CP070948.1_1323
cluster_875,CP044354.1_proteins|CP044354.1_1271
cluster_875,CP157198.1_proteins|CP157198.1_1279
cluster_875,CP188318.1_proteins|CP188318.1_1425
cluster_875,NZ_CP188318.1_proteins|NZ_CP188318.1_1425
cluster_875,NZ_CP193773.1_proteins|NZ_CP193773.1_1301
cluster_875,NZ_CP070858.1_proteins|NZ_CP070858.1_1343
cluster_875,NZ_CP184765.1_proteins|NZ_CP184765.1_1298
cluster_875,NZ_CP132541.1_proteins|NZ_CP132541.1_1381
cluster_875,NZ_CP021790.1_proteins|NZ_CP021790.1_1821
cluster_875,NZ_CP141807.1_proteins|NZ_CP141807.1_1190
cluster_875,CP053312.1_proteins|CP053312.1_1158
cluster_875,NZ_CP102714.1_proteins|NZ_CP102714.1_820
cluster_875,CP067088.1_proteins|CP067088.1_1238
cluster_875,CP102532.1_proteins|CP102532.1_1343
cluster_875,CP045034.1_proteins|CP045034.1_1910
cluster_875,NZ_CP047584.1_proteins|NZ_CP047584.1_1348
cluster_875,CP118092.1_proteins|CP118092.1_979
cluster_875,CP157592.1_proteins|CP157592.1_1029
cluster_875,CP160833.1_proteins|CP160833.1_1288
cluster_875,NZ_CP082359.1_proteins|NZ_CP082359.1_1289
cluster_875,NZ_CP157198.1_proteins|NZ_CP157198.1_1279
cluster_875,CP011536.1_proteins|CP011536.1_1425
cluster_875,NZ_CP021964.1_proteins|NZ_CP021964.1_1220
cluster_875,CP119425.1_proteins|CP119425.1_995
cluster_875,CP116617.1_proteins|CP116617.1_1150
cluster_875,CP172330.1_proteins|CP172330.1_268
cluster_875,NZ_CP021104.1_proteins|NZ_CP021104.1_1346
cluster_875,NZ_CP031195.1_proteins|NZ_CP031195.1_785
cluster_875,CP089305.1_proteins|CP089305.1_1339
cluster_875,NZ_CP176633.1_proteins|NZ_CP176633.1_877
cluster_875,CP139052.1_proteins|CP139052.1_1189
cluster_875,NZ_CP035055.1_proteins|NZ_CP035055.1_218
cluster_875,NZ_CP045034.1_proteins|NZ_CP045034.1_1910
cluster_875,NZ_CP158463.1_proteins|NZ_CP158463.1_1408
cluster_875,CP116755.1_proteins|CP116755.1_735
cluster_875,NZ_CP131058.1_proteins|NZ_CP131058.1_768
cluster_875,CP139637.1_proteins|CP139637.1_782
cluster_875,CP070858.1_proteins|CP070858.1_1343
cluster_875,NZ_CP050919.1_proteins|NZ_CP050919.1_1215
cluster_875,NZ_CP011536.1_proteins|NZ_CP011536.1_1425
cluster_875,CP184765.1_proteins|CP184765.1_1298
cluster_875,NZ_CP118092.1_proteins|NZ_CP118092.1_979
